frame,time_s,peak_count,peak_x_px,peak_prominence_px,spacing_px_all,spacing_cm_all,spacing_cm_valid,frame_mean_spacing_cm,frame_median_spacing_cm,surface_contrast_mean,valid_spacing_count
365,12.166666666666666,1,467,8.520,,,,,,14.960110664367676,0
366,12.2,1,469,9.543,,,,,,21.883380889892578,0
367,12.233333333333333,1,471,8.848,,,,,,13.408990859985352,0
368,12.266666666666667,1,476,9.009,,,,,,21.703420639038086,0
369,12.3,1,479,8.869,,,,,,19.361865997314453,0
370,12.333333333333334,1,483,8.599,,,,,,17.34142303466797,0
371,12.366666666666667,1,489,9.781,,,,,,21.40175437927246,0
372,12.4,2,176;491,12.408;9.157,315.0,16.845,,,,12.347647666931152,0
373,12.433333333333334,1,494,8.798,,,,,,21.20882797241211,0
374,12.466666666666667,1,496,8.428,,,,,,16.178081512451172,0
375,12.5,1,499,8.946,,,,,,21.119050979614258,0
376,12.533333333333333,1,503,9.346,,,,,,21.930397033691406,0
377,12.566666666666666,2,195;504,8.508;8.992,309.0,16.524,,,,15.506828308105469,0
378,12.6,1,507,9.880,,,,,,21.93596839904785,0
379,12.633333333333333,1,509,8.956,,,,,,14.127235412597656,0
380,12.666666666666666,1,515,8.896,,,,,,22.410449981689453,0
381,12.7,1,517,9.242,,,,,,19.332149505615234,0
382,12.733333333333333,1,523,8.875,,,,,,17.0209903717041,0
383,12.766666666666667,1,528,9.301,,,,,,22.329988479614258,0
384,12.8,3,176;533;764,23.114;12.994;10.688,357.0;231.0,19.091;12.353,19.091,19.09090909090909,19.09090909090909,11.344216346740723,1
385,12.833333333333334,1,535,8.979,,,,,,22.19952392578125,0
386,12.866666666666667,2,180;536,15.176;8.615,356.0,19.037,19.037,19.037433155080215,19.037433155080215,15.095963478088379,1
387,12.9,1,537,8.122,,,,,,20.941984176635742,0
388,12.933333333333334,1,542,8.892,,,,,,22.026918411254883,0
389,12.966666666666667,2,175;546,11.610;8.123,371.0,19.840,19.840,19.83957219251337,19.83957219251337,14.929910659790039,1
390,13.0,1,553,8.833,,,,,,22.078418731689453,0
391,13.033333333333333,3,194;558;886,16.561;8.764;3.589,364.0;328.0,19.465;17.540,19.465,19.46524064171123,19.46524064171123,13.418063163757324,1
392,13.066666666666666,1,556,8.407,,,,,,22.58878517150879,0
393,13.1,1,561,8.735,,,,,,19.23598861694336,0
394,13.133333333333333,1,565,7.679,,,,,,17.28386116027832,0
395,13.166666666666666,2,171;567,4.152;7.886,396.0,21.176,21.176,21.176470588235293,21.176470588235293,21.419775009155273,1
396,13.2,3,204;572;897,30.467;9.459;3.512,368.0;325.0,19.679;17.380,19.679,19.67914438502674,19.67914438502674,12.323808670043945,1
397,13.233333333333333,2,193;579,3.871;8.382,386.0,20.642,20.642,20.641711229946523,20.641711229946523,21.475461959838867,1
398,13.266666666666667,2,183;579,4.058;7.503,396.0,21.176,21.176,21.176470588235293,21.176470588235293,15.607751846313477,1
399,13.3,2,187;583,4.325;7.329,396.0,21.176,21.176,21.176470588235293,21.176470588235293,21.749500274658203,1
400,13.333333333333334,2,197;592,4.512;7.706,395.0,21.123,21.123,21.12299465240642,21.12299465240642,22.834959030151367,1
401,13.366666666666667,2,196;596,4.054;7.733,400.0,21.390,21.390,21.390374331550802,21.390374331550802,16.1274356842041,1
402,13.4,2,195;598,4.467;8.330,403.0,21.551,21.551,21.550802139037433,21.550802139037433,22.010149002075195,1
403,13.433333333333334,2,195;601,4.532;7.829,406.0,21.711,21.711,21.711229946524064,21.711229946524064,14.072853088378906,1
404,13.466666666666667,3,203;605;830,4.991;8.748;3.652,402.0;225.0,21.497;12.032,21.497,21.49732620320856,21.49732620320856,22.633764266967773,1
405,13.5,2,201;605,4.955;8.265,404.0,21.604,21.604,21.60427807486631,21.60427807486631,20.494327545166016,1
406,13.533333333333333,3,203;608;842,5.015;7.543;3.415,405.0;234.0,21.658;12.513,21.658,21.65775401069519,21.65775401069519,18.7170352935791,1
407,13.566666666666666,3,213;618;841,6.425;8.821;3.766,405.0;223.0,21.658;11.925,21.658,21.65775401069519,21.65775401069519,22.22231674194336,1
408,13.6,3,215;612;834,4.820;8.890;3.878,397.0;222.0,21.230;11.872,21.230,21.22994652406417,21.22994652406417,12.206977844238281,1
409,13.633333333333333,2,221;624,6.039;8.708,403.0,21.551,21.551,21.550802139037433,21.550802139037433,22.160676956176758,1
410,13.666666666666666,2,219;625,6.192;7.824,406.0,21.711,21.711,21.711229946524064,21.711229946524064,15.872136116027832,1
411,13.7,2,224;629,6.152;7.787,405.0,21.658,21.658,21.65775401069519,21.65775401069519,22.223665237426758,1
412,13.733333333333333,2,226;633,6.422;7.828,407.0,21.765,21.765,21.764705882352942,21.764705882352942,22.943288803100586,1
413,13.766666666666667,2,231;637,6.086;8.430,406.0,21.711,21.711,21.711229946524064,21.711229946524064,15.953787803649902,1
414,13.8,2,236;642,6.424;8.807,406.0,21.711,21.711,21.711229946524064,21.711229946524064,22.33785057067871,1
415,13.833333333333334,2,237;640,6.128;8.412,403.0,21.551,21.551,21.550802139037433,21.550802139037433,14.242405891418457,1
416,13.866666666666667,2,242;647,6.060;8.761,405.0,21.658,21.658,21.65775401069519,21.65775401069519,22.685598373413086,1
417,13.9,3,240;649;876,5.950;8.112;3.555,409.0;227.0,21.872;12.139,21.872,21.871657754010695,21.871657754010695,21.01105308532715,1
418,13.933333333333334,3,240;652;872,5.565;8.061;3.822,412.0;220.0,22.032;11.765,22.032,22.032085561497325,22.032085561497325,19.03519630432129,1
419,13.966666666666667,2,250;654,5.721;7.780,404.0,21.604,21.604,21.60427807486631,21.60427807486631,21.51222801208496,1
420,14.0,2,253;656,5.593;8.003,403.0,21.551,21.551,21.550802139037433,21.550802139037433,13.560930252075195,1
421,14.033333333333333,2,256;664,5.311;8.015,408.0,21.818,21.818,21.81818181818182,21.81818181818182,20.765153884887695,1
422,14.066666666666666,2,257;666,5.890;7.301,409.0,21.872,21.872,21.871657754010695,21.871657754010695,16.25489616394043,1
423,14.1,2,258;668,6.016;6.326,410.0,21.925,21.925,21.925133689839573,21.925133689839573,22.629507064819336,1
424,14.133333333333333,2,261;674,5.688;6.847,413.0,22.086,22.086,22.085561497326204,22.085561497326204,22.265586853027344,1
425,14.166666666666666,2,272;673,5.372;6.924,401.0,21.444,21.444,21.44385026737968,21.44385026737968,15.633709907531738,1
426,14.2,2,279;681,4.642;7.516,402.0,21.497,21.497,21.49732620320856,21.49732620320856,20.48869514465332,1
427,14.233333333333333,2,280;578,5.076;16.262,298.0,15.936,,,,13.806511878967285,0
428,14.266666666666667,2,277;682,4.988;6.580,405.0,21.658,21.658,21.65775401069519,21.65775401069519,21.064990997314453,1
429,14.3,2,282;692,5.284;6.298,410.0,21.925,21.925,21.925133689839573,21.925133689839573,19.640846252441406,1
430,14.333333333333334,2,178;691,13.765;6.834,513.0,27.433,27.433,27.433155080213904,27.433155080213904,18.682575225830078,1
431,14.366666666666667,2,290;694,5.565;6.628,404.0,21.604,21.604,21.60427807486631,21.60427807486631,19.692638397216797,1
432,14.4,2,178;699,37.554;7.231,521.0,27.861,27.861,27.860962566844922,27.860962566844922,11.70657730102539,1
433,14.433333333333334,2,297;701,6.216;6.575,404.0,21.604,21.604,21.60427807486631,21.60427807486631,20.002843856811523,1
434,14.466666666666667,2,186;706,11.386;6.872,520.0,27.807,27.807,27.807486631016044,27.807486631016044,15.195260047912598,1
435,14.5,2,306;707,5.972;7.221,401.0,21.444,21.444,21.44385026737968,21.44385026737968,21.793476104736328,1
436,14.533333333333333,2,312;710,6.783;6.939,398.0,21.283,21.283,21.28342245989305,21.28342245989305,21.637954711914062,1
437,14.566666666666666,2,195;719,16.081;7.517,524.0,28.021,,,,15.52798080444336,0
438,14.6,2,318;718,8.083;7.567,400.0,21.390,21.390,21.390374331550802,21.390374331550802,20.77376365661621,1
439,14.633333333333333,2,163;724,49.220;7.621,561.0,30.000,,,,13.4049654006958,0
440,14.666666666666666,2,325;725,8.183;7.843,400.0,21.390,21.390,21.390374331550802,21.390374331550802,21.696672439575195,1
441,14.7,2,186;728,11.141;7.401,542.0,28.984,,,,20.68640899658203,0
442,14.733333333333333,2,336;737,8.596;8.350,401.0,21.444,21.444,21.44385026737968,21.44385026737968,21.434850692749023,1
443,14.766666666666667,2,336;737,8.596;8.350,401.0,21.444,21.444,21.44385026737968,21.44385026737968,21.434850692749023,1
444,14.8,2,188;740,29.475;8.514,552.0,29.519,,,,12.60388469696045,0
445,14.833333333333334,2,343;740,8.810;8.634,397.0,21.230,21.230,21.22994652406417,21.22994652406417,21.429046630859375,1
446,14.866666666666667,2,349;747,9.106;8.433,398.0,21.283,21.283,21.28342245989305,21.28342245989305,16.211332321166992,1
447,14.9,2,351;750,8.461;8.671,399.0,21.337,21.337,21.336898395721924,21.336898395721924,22.40604591369629,1
448,14.933333333333334,2,353;753,8.172;8.517,400.0,21.390,21.390,21.390374331550802,21.390374331550802,22.572080612182617,1
449,14.966666666666667,2,358;759,8.684;8.272,401.0,21.444,21.444,21.44385026737968,21.44385026737968,16.02281379699707,1
450,15.0,2,362;760,7.874;9.050,398.0,21.283,21.283,21.28342245989305,21.28342245989305,22.38446807861328,1
451,15.033333333333333,2,191;763,21.626;8.687,572.0,30.588,,,,13.722175598144531,0
452,15.066666666666666,2,370;772,7.613;8.392,402.0,21.497,21.497,21.49732620320856,21.49732620320856,22.01399803161621,1
453,15.1,2,183;772,12.722;7.302,589.0,31.497,,,,20.039478302001953,0
454,15.133333333333333,2,181;770,12.604;6.941,589.0,31.497,,,,19.684473037719727,0
455,15.166666666666666,2,379;778,8.285;8.026,399.0,21.337,21.337,21.336898395721924,21.336898395721924,21.827377319335938,1
456,15.2,2,383;782,7.837;6.952,399.0,21.337,21.337,21.336898395721924,21.336898395721924,11.98788833618164,1
457,15.233333333333333,2,386;787,7.640;7.125,401.0,21.444,21.444,21.44385026737968,21.44385026737968,22.00307846069336,1
458,15.266666666666667,2,162;786,67.978;7.248,624.0,33.369,,,,15.766448974609375,0
459,15.3,2,173;790,42.311;6.801,617.0,32.995,,,,22.047557830810547,0
460,15.333333333333334,2,174;789,29.406;6.758,615.0,32.888,,,,21.592243194580078,0
461,15.366666666666667,2,183;794,37.405;6.232,611.0,32.674,,,,15.656390190124512,0
462,15.4,3,173;397;790,41.873;10.239;6.269,224.0;393.0,11.979;21.016,21.016,21.016042780748663,21.016042780748663,21.58699607849121,1
463,15.433333333333334,2,193;792,26.519;24.912,599.0,32.032,,,,12.5967378616333,0
464,15.466666666666667,3,175;403;804,43.872;10.210;5.603,228.0;401.0,12.193;21.444,21.444,21.44385026737968,21.44385026737968,22.07740020751953,1
465,15.5,3,173;409;816,35.605;10.313;4.792,236.0;407.0,12.620;21.765,21.765,21.764705882352942,21.764705882352942,19.91029167175293,1
466,15.533333333333333,2,194;822,22.203;5.830,628.0,33.583,,,,19.25157928466797,0
467,15.566666666666666,2,421;826,8.513;5.156,405.0,21.658,21.658,21.65775401069519,21.65775401069519,21.461158752441406,1
468,15.6,3,184;409;797,63.070;20.955;21.231,225.0;388.0,12.032;20.749,20.749,20.74866310160428,20.74866310160428,12.87818431854248,1
469,15.633333333333333,3,182;428;838,12.255;10.272;5.785,246.0;410.0,13.155;21.925,21.925,21.925133689839573,21.925133689839573,20.890989303588867,1
470,15.666666666666666,3,193;426;799,23.706;17.620;19.488,233.0;373.0,12.460;19.947,19.947,19.946524064171125,19.946524064171125,16.432161331176758,1
471,15.7,3,175;438;842,11.200;9.783;4.421,263.0;404.0,14.064;21.604,21.604,21.60427807486631,21.60427807486631,21.752098083496094,1
472,15.733333333333333,3,175;439;842,11.218;9.895;4.443,264.0;403.0,14.118;21.551,21.551,21.550802139037433,21.550802139037433,21.611671447753906,1
473,15.766666666666667,3,192;442;846,22.773;9.630;5.554,250.0;404.0,13.369;21.604,21.604,21.60427807486631,21.60427807486631,15.77391529083252,1
474,15.8,3,176;447;848,14.171;10.413;5.398,271.0;401.0,14.492;21.444,21.444,21.44385026737968,21.44385026737968,21.401512145996094,1
475,15.833333333333334,3,189;467;847,22.631;18.196;7.084,278.0;380.0,14.866;20.321,20.321,20.32085561497326,20.32085561497326,13.166399002075195,1
476,15.866666666666667,3,174;453;844,14.237;9.920;5.240,279.0;391.0,14.920;20.909,20.909,20.90909090909091,20.90909090909091,21.460372924804688,1
477,15.9,3,189;449;856,20.210;9.242;6.380,260.0;407.0,13.904;21.765,21.765,21.764705882352942,21.764705882352942,18.705018997192383,1
478,15.933333333333334,3,191;455;857,23.576;9.605;6.597,264.0;402.0,14.118;21.497,21.497,21.49732620320856,21.49732620320856,18.349498748779297,1
479,15.966666666666667,3,177;461;856,11.563;10.973;7.908,284.0;395.0,15.187;21.123,21.123,21.12299465240642,21.12299465240642,21.754138946533203,1
480,16.0,3,190;478;793,24.038;24.124;23.647,288.0;315.0,15.401;16.845,,,,11.626245498657227,0
481,16.033333333333335,2,470;868,9.021;8.045,398.0,21.283,21.283,21.28342245989305,21.28342245989305,21.718769073486328,1
482,16.066666666666666,3,191;468;868,24.091;10.933;7.525,277.0;400.0,14.813;21.390,21.390,21.390374331550802,21.390374331550802,15.22420597076416,1
483,16.1,3,113;470;874,3.014;9.166;7.821,357.0;404.0,19.091;21.604,19.091;21.604,20.3475935828877,20.3475935828877,21.578826904296875,2
484,16.133333333333333,3,112;470;874,3.027;8.850;7.695,358.0;404.0,19.144;21.604,19.144;21.604,20.37433155080214,20.37433155080214,21.084339141845703,2
485,16.166666666666668,3,190;483;876,19.482;11.896;7.374,293.0;393.0,15.668;21.016,21.016,21.016042780748663,21.016042780748663,15.944068908691406,1
486,16.2,2,486;876,9.138;7.644,390.0,20.856,20.856,20.855614973262032,20.855614973262032,21.881149291992188,1
487,16.233333333333334,3,188;488;865,28.809;10.864;7.405,300.0;377.0,16.043;20.160,20.160,20.16042780748663,20.16042780748663,12.90323543548584,1
488,16.266666666666666,2,492;869,9.017;7.345,377.0,20.160,20.160,20.16042780748663,20.16042780748663,21.757247924804688,1
489,16.3,3,182;495;880,10.792;11.479;6.366,313.0;385.0,16.738;20.588,20.588,20.58823529411765,20.58823529411765,19.111560821533203,1
490,16.333333333333332,3,183;496;879,10.876;10.936;6.321,313.0;383.0,16.738;20.481,20.481,20.481283422459892,20.481283422459892,19.01329803466797,1
491,16.366666666666667,3,177;501;873,11.856;11.179;6.321,324.0;372.0,17.326;19.893,19.893,19.893048128342247,19.893048128342247,21.492921829223633,1
492,16.4,3,177;503;887,27.991;10.636;5.763,326.0;384.0,17.433;20.535,20.535,20.53475935828877,20.53475935828877,13.535562515258789,1
493,16.433333333333334,2,509;882,8.921;6.221,373.0,19.947,19.947,19.946524064171125,19.946524064171125,21.757200241088867,1
494,16.466666666666665,3,179;507;885,15.568;9.825;5.787,328.0;378.0,17.540;20.214,20.214,20.21390374331551,20.21390374331551,16.48159408569336,1
495,16.5,3,179;522;882,13.355;10.007;3.469,343.0;360.0,18.342;19.251,18.342;19.251,18.796791443850267,18.796791443850267,22.15384292602539,2
496,16.533333333333335,3,179;522;882,11.528;10.020;3.514,343.0;360.0,18.342;19.251,18.342;19.251,18.796791443850267,18.796791443850267,22.090438842773438,2
497,16.566666666666666,2,192;510,19.766;12.790,318.0,17.005,,,,16.56180763244629,0
498,16.6,2,177;520,15.129;10.399,343.0,18.342,18.342,18.342245989304814,18.342245989304814,21.92513084411621,1
499,16.633333333333333,2,188;530,33.442;9.094,342.0,18.289,18.289,18.288770053475936,18.288770053475936,13.790448188781738,1
500,16.666666666666668,1,534,8.985,,,,,,21.925262451171875,0
501,16.7,2,191;538,46.175;8.978,347.0,18.556,18.556,18.556149732620323,18.556149732620323,19.72395896911621,1
502,16.733333333333334,2,191;539,46.136;9.431,348.0,18.610,18.610,18.609625668449198,18.609625668449198,19.59371566772461,1
503,16.766666666666666,2,175;539,13.010;9.588,364.0,19.465,19.465,19.46524064171123,19.46524064171123,21.857515335083008,1
504,16.8,2,192;508,30.339;9.757,316.0,16.898,,,,12.640844345092773,0
505,16.833333333333332,1,519,8.956,,,,,,20.719629287719727,0
506,16.866666666666667,2,190;521,32.545;7.891,331.0,17.701,,,,15.866873741149902,0
507,16.9,2,198;558,19.150;8.753,360.0,19.251,19.251,19.251336898395724,19.251336898395724,22.060089111328125,1
508,16.933333333333334,2,198;559,17.371;8.921,361.0,19.305,19.305,19.3048128342246,19.3048128342246,21.911483764648438,1
509,16.966666666666665,2,205;562,29.965;8.968,357.0,19.091,19.091,19.09090909090909,19.09090909090909,16.378246307373047,1
510,17.0,2,180;563,3.230;6.914,383.0,20.481,20.481,20.481283422459892,20.481283422459892,21.336334228515625,1
511,17.033333333333335,2,205;567,46.333;6.774,362.0,19.358,19.358,19.358288770053477,19.358288770053477,12.856505393981934,1
512,17.066666666666666,2,183;569,3.272;7.247,386.0,20.642,20.642,20.641711229946523,20.641711229946523,21.42351722717285,1
513,17.1,2,194;575,4.030;8.128,381.0,20.374,20.374,20.37433155080214,20.37433155080214,19.46295928955078,1
514,17.133333333333333,2,195;579,4.051;8.900,384.0,20.535,20.535,20.53475935828877,20.53475935828877,19.512184143066406,1
515,17.166666666666668,2,187;581,4.741;7.171,394.0,21.070,21.070,21.06951871657754,21.06951871657754,21.023475646972656,1
516,17.2,2,193;478,26.758;13.801,285.0,15.241,,,,13.628090858459473,0
517,17.233333333333334,2,204;591,3.865;7.889,387.0,20.695,20.695,20.6951871657754,20.6951871657754,19.696929931640625,1
518,17.266666666666666,2,187;484,30.413;11.138,297.0,15.882,,,,15.575276374816895,0
519,17.3,3,190;604;830,12.222;9.566;3.346,414.0;226.0,22.139;12.086,22.139,22.13903743315508,22.13903743315508,20.629962921142578,1
520,17.333333333333332,3,208;604;829,5.632;9.312;3.351,396.0;225.0,21.176;12.032,21.176,21.176470588235293,21.176470588235293,20.632400512695312,1
521,17.366666666666667,2,214;611,5.503;8.748,397.0,21.230,21.230,21.22994652406417,21.22994652406417,16.546236038208008,1
522,17.4,2,221;480,5.900;8.511,259.0,13.850,,,,18.98861312866211,0
523,17.433333333333334,3,194;480;800,15.033;10.534;3.729,286.0;320.0,15.294;17.112,,,,13.346580505371094,0
524,17.466666666666665,2,224;477,6.418;9.917,253.0,13.529,,,,19.5018367767334,0
525,17.5,2,224;619,5.749;9.410,395.0,21.123,21.123,21.12299465240642,21.12299465240642,20.067216873168945,1
526,17.533333333333335,2,225;622,5.772;9.337,397.0,21.230,21.230,21.22994652406417,21.22994652406417,20.28917694091797,1
527,17.566666666666666,2,231;624,7.167;8.456,393.0,21.016,21.016,21.016042780748663,21.016042780748663,20.05646324157715,1
528,17.6,3,196;481;804,10.496;14.534;3.292,285.0;323.0,15.241;17.273,,,,12.78233814239502,0
529,17.633333333333333,3,236;485;803,6.796;10.494;3.186,249.0;318.0,13.316;17.005,,,,19.894489288330078,0
530,17.666666666666668,2,239;634,6.089;8.158,395.0,21.123,21.123,21.12299465240642,21.12299465240642,15.582714080810547,1
531,17.7,2,243;640,7.950;8.138,397.0,21.230,21.230,21.22994652406417,21.22994652406417,21.666790008544922,1
532,17.733333333333334,2,247;642,6.856;8.253,395.0,21.123,21.123,21.12299465240642,21.12299465240642,21.47941017150879,1
533,17.766666666666666,2,248;646,5.924;8.259,398.0,21.283,21.283,21.28342245989305,21.28342245989305,16.37018585205078,1
534,17.8,2,252;654,8.203;9.510,402.0,21.497,21.497,21.49732620320856,21.49732620320856,20.47688102722168,1
535,17.833333333333332,2,252;654,6.813;8.077,402.0,21.497,21.497,21.49732620320856,21.49732620320856,13.71436595916748,1
536,17.866666666666667,2,261;659,7.635;8.515,398.0,21.283,21.283,21.28342245989305,21.28342245989305,21.506467819213867,1
537,17.9,2,259;661,6.949;7.908,402.0,21.497,21.497,21.49732620320856,21.49732620320856,20.334531784057617,1
538,17.933333333333334,2,262;666,7.048;6.548,404.0,21.604,21.604,21.60427807486631,21.60427807486631,20.728086471557617,1
539,17.966666666666665,2,271;668,7.073;8.721,397.0,21.230,21.230,21.22994652406417,21.22994652406417,21.703636169433594,1
540,18.0,2,271;671,6.399;7.879,400.0,21.390,21.390,21.390374331550802,21.390374331550802,14.16749382019043,1
541,18.033333333333335,2,278;676,7.277;8.525,398.0,21.283,21.283,21.28342245989305,21.28342245989305,20.905960083007812,1
542,18.066666666666666,2,278;679,6.517;8.290,401.0,21.444,21.444,21.44385026737968,21.44385026737968,15.806012153625488,1
543,18.1,2,286;683,6.731;9.221,397.0,21.230,21.230,21.22994652406417,21.22994652406417,22.525510787963867,1
544,18.133333333333333,2,286;683,6.730;9.187,397.0,21.230,21.230,21.22994652406417,21.22994652406417,22.662954330444336,1
545,18.166666666666668,2,186;492,15.830;13.081,306.0,16.364,,,,16.946409225463867,0
546,18.2,2,296;689,5.936;9.396,393.0,21.016,21.016,21.016042780748663,21.016042780748663,21.558053970336914,1
547,18.233333333333334,2,198;692,12.991;9.053,494.0,26.417,26.417,26.41711229946524,26.41711229946524,13.426129341125488,1
548,18.266666666666666,2,303;696,5.673;9.368,393.0,21.016,21.016,21.016042780748663,21.016042780748663,21.856672286987305,1
549,18.3,2,305;699,6.072;7.077,394.0,21.070,21.070,21.06951871657754,21.06951871657754,20.38699722290039,1
550,18.333333333333332,2,308;699,5.983;7.134,391.0,20.909,20.909,20.90909090909091,20.90909090909091,20.741823196411133,1
551,18.366666666666667,2,313;702,5.800;8.526,389.0,20.802,20.802,20.802139037433157,20.802139037433157,20.95206642150879,1
552,18.4,2,201;495,14.840;14.007,294.0,15.722,,,,13.71855640411377,0
553,18.433333333333334,1,497,12.845,,,,,,15.419835090637207,0
554,18.466666666666665,1,497,12.845,,,,,,15.42544174194336,0
555,18.5,2,327;712,6.211;7.076,385.0,20.588,20.588,20.58823529411765,20.58823529411765,21.930330276489258,1
556,18.533333333333335,2,325;712,6.192;7.049,387.0,20.695,20.695,20.6951871657754,20.6951871657754,21.70731544494629,1
557,18.566666666666666,2,333;721,7.428;7.105,388.0,20.749,20.749,20.74866310160428,20.74866310160428,16.63570785522461,1
558,18.6,2,334;719,6.845;6.903,385.0,20.588,20.588,20.58823529411765,20.58823529411765,20.421586990356445,1
559,18.633333333333333,2,495;718,21.589;7.210,223.0,11.925,,,,12.88879680633545,0
560,18.666666666666668,2,342;727,7.033;7.098,385.0,20.588,20.588,20.58823529411765,20.58823529411765,20.93597984313965,1
561,18.7,2,349;733,6.465;6.643,384.0,20.535,20.535,20.53475935828877,20.53475935828877,19.14933204650879,1
562,18.733333333333334,2,351;735,6.821;6.540,384.0,20.535,20.535,20.53475935828877,20.53475935828877,19.384584426879883,1
563,18.766666666666666,2,356;736,7.571;7.625,380.0,20.321,20.321,20.32085561497326,20.32085561497326,20.271345138549805,1
564,18.8,3,199;494;746,15.972;11.865;5.780,295.0;252.0,15.775;13.476,,,,13.678047180175781,0
565,18.833333333333332,2,361;741,7.691;7.311,380.0,20.321,20.321,20.32085561497326,20.32085561497326,19.47542953491211,1
566,18.866666666666667,2,497;746,8.698;5.334,249.0,13.316,,,,15.481348037719727,0
567,18.9,2,374;753,7.606;5.443,379.0,20.267,20.267,20.267379679144387,20.267379679144387,21.49628448486328,1
568,18.933333333333334,2,374;757,7.303;5.396,383.0,20.481,20.481,20.481283422459892,20.481283422459892,21.421083450317383,1
569,18.966666666666665,2,181;763,15.613;5.740,582.0,31.123,,,,16.73673439025879,0
570,19.0,2,379;766,7.195;6.024,387.0,20.695,20.695,20.6951871657754,20.6951871657754,20.02315330505371,1
571,19.033333333333335,3,202;499;774,15.294;6.461;5.755,297.0;275.0,15.882;14.706,,,,13.108686447143555,0
572,19.066666666666666,2,386;778,6.874;6.133,392.0,20.963,20.963,20.962566844919788,20.962566844919788,20.220333099365234,1
573,19.1,3,85;390;779,3.099;7.741;6.060,305.0;389.0,16.310;20.802,20.802,20.802139037433157,20.802139037433157,19.610950469970703,1
574,19.133333333333333,3,86;394;781,3.038;7.436;5.986,308.0;387.0,16.471;20.695,20.695,20.6951871657754,20.6951871657754,20.413450241088867,1
575,19.166666666666668,2,393;782,9.968;6.234,389.0,20.802,20.802,20.802139037433157,20.802139037433157,20.192508697509766,1
576,19.2,2,192;791,24.839;5.850,599.0,32.032,,,,13.937300682067871,0
577,19.233333333333334,2,401;791,6.931;6.075,390.0,20.856,20.856,20.855614973262032,20.855614973262032,19.942018508911133,1
578,19.266666666666666,2,403;793,10.494;5.145,390.0,20.856,20.856,20.855614973262032,20.855614973262032,15.151344299316406,1
579,19.3,2,411;801,8.297;4.841,390.0,20.856,20.856,20.855614973262032,20.855614973262032,20.732421875,1
580,19.333333333333332,2,417;804,8.293;4.927,387.0,20.695,20.695,20.6951871657754,20.6951871657754,20.594844818115234,1
581,19.366666666666667,2,418;801,8.083;4.596,383.0,20.481,20.481,20.481283422459892,20.481283422459892,16.976125717163086,1
582,19.4,2,422;812,8.630;3.563,390.0,20.856,20.856,20.855614973262032,20.855614973262032,20.230485916137695,1
583,19.433333333333334,3,194;415;813,18.825;11.239;5.193,221.0;398.0,11.818;21.283,21.283,21.28342245989305,21.28342245989305,12.54256534576416,1
584,19.466666666666665,2,430;819,8.912;3.970,389.0,20.802,20.802,20.802139037433157,20.802139037433157,20.12884521484375,1
585,19.5,2,431;823,8.057;4.794,392.0,20.963,20.963,20.962566844919788,20.962566844919788,18.954099655151367,1
586,19.533333333333335,2,435;828,7.902;4.585,393.0,21.016,21.016,21.016042780748663,21.016042780748663,19.280731201171875,1
587,19.566666666666666,2,438;834,8.160;3.836,396.0,21.176,21.176,21.176470588235293,21.176470588235293,20.305994033813477,1
588,19.6,3,85;441;833,4.249;8.742;4.349,356.0;392.0,19.037;20.963,19.037;20.963,20.0,20.0,13.694314956665039,2
589,19.633333333333333,2,462;842,10.163;4.699,380.0,20.321,20.321,20.32085561497326,20.32085561497326,19.706321716308594,1
590,19.666666666666668,3,117;462;839,3.126;10.706;4.671,345.0;377.0,18.449;20.160,18.449;20.160,19.3048128342246,19.3048128342246,14.679343223571777,2
591,19.7,2,451;855,8.457;5.713,404.0,21.604,21.604,21.60427807486631,21.60427807486631,22.00857162475586,1
592,19.733333333333334,2,451;856,8.508;6.011,405.0,21.658,21.658,21.65775401069519,21.65775401069519,21.586559295654297,1
593,19.766666666666666,3,166;459;858,7.990;10.380;6.124,293.0;399.0,15.668;21.337,21.337,21.336898395721924,21.336898395721924,17.20965576171875,1
594,19.8,2,460;859,9.289;6.152,399.0,21.337,21.337,21.336898395721924,21.336898395721924,21.170007705688477,1
595,19.833333333333332,3,190;473;860,24.776;17.437;7.227,283.0;387.0,15.134;20.695,20.695,20.6951871657754,20.6951871657754,13.292989730834961,1
596,19.866666666666667,2,466;866,9.810;7.360,400.0,21.390,21.390,21.390374331550802,21.390374331550802,21.16004753112793,1
597,19.9,3,104;471;866,3.158;8.444;7.238,367.0;395.0,19.626;21.123,19.626;21.123,20.37433155080214,20.37433155080214,18.57773208618164,2
598,19.933333333333334,3,104;474;866,3.498;8.953;6.277,370.0;392.0,19.786;20.963,19.786;20.963,20.37433155080214,20.37433155080214,19.791912078857422,2
599,19.966666666666665,2,475;868,9.442;7.080,393.0,21.016,21.016,21.016042780748663,21.016042780748663,20.39414405822754,1
600,20.0,3,106;480;878,3.435;8.999;6.771,374.0;398.0,20.000;21.283,20.000;21.283,20.641711229946523,20.641711229946523,14.259722709655762,2
601,20.033333333333335,2,484;876,9.652;8.038,392.0,20.963,20.963,20.962566844919788,20.962566844919788,20.0519962310791,1
602,20.066666666666666,3,95;483;878,4.675;10.441;7.446,388.0;395.0,20.749;21.123,20.749;21.123,20.93582887700535,20.93582887700535,14.723106384277344,2
